/home/ubuntu/tools_data/data/images/c7zxUjQSusQ-000001397.jpg,116,0,180,157,needledriver
/home/ubuntu/tools_data/data/images/c7zxUjQSusQ-000001863.jpg,0,109,125,158,needledriver
/home/ubuntu/tools_data/data/images/c7zxUjQSusQ-000001863.jpg,152,40,302,141,needledriver
/home/ubuntu/tools_data/data/images/c7zxUjQSusQ-000002329.jpg,13,155,150,222,needledriver
/home/ubuntu/tools_data/data/images/c7zxUjQSusQ-000002795.jpg,183,69,266,116,needledriver
/home/ubuntu/tools_data/data/images/c7zxUjQSusQ-000003261.jpg,206,149,317,238,needledriver
/home/ubuntu/tools_data/data/images/c7zxUjQSusQ-000003727.jpg,0,153,163,174,needledriver
/home/ubuntu/tools_data/data/images/c7zxUjQSusQ-000003727.jpg,191,138,307,238,needledriver
/home/ubuntu/tools_data/data/images/c7zxUjQSusQ-000003727.jpg,173,0,224,150,needledriver
/home/ubuntu/tools_data/data/images/c7zxUjQSusQ-000003727.jpg,7,48,163,130,needledriver
/home/ubuntu/tools_data/data/images/c7zxUjQSusQ-000004193.jpg,14,74,158,132,needledriver
/home/ubuntu/tools_data/data/images/c7zxUjQSusQ-000004193.jpg,23,47,144,105,needledriver
/home/ubuntu/tools_data/data/images/c7zxUjQSusQ-000004659.jpg,,,,,
/home/ubuntu/tools_data/data/images/c7zxUjQSusQ-000005125.jpg,176,0,301,82,needledriver
/home/ubuntu/tools_data/data/images/c7zxUjQSusQ-000005125.jpg,160,54,318,67,needledriver
/home/ubuntu/tools_data/data/images/d4-VN5A6_Ac-000000737.jpg,568,416,1272,635,bovie
/home/ubuntu/tools_data/data/images/d4-VN5A6_Ac-000000983.jpg,659,333,1272,684,bovie
/home/ubuntu/tools_data/data/images/d4-VN5A6_Ac-000001229.jpg,492,300,923,712,forceps
/home/ubuntu/tools_data/data/images/d4-VN5A6_Ac-000001229.jpg,686,351,1272,544,bovie
/home/ubuntu/tools_data/data/images/d4-VN5A6_Ac-000001475.jpg,392,374,1272,597,bovie
/home/ubuntu/tools_data/data/images/d4-VN5A6_Ac-000001475.jpg,603,474,774,712,forceps
/home/ubuntu/tools_data/data/images/d4-VN5A6_Ac-000001721.jpg,,,,,
/home/ubuntu/tools_data/data/images/d4-VN5A6_Ac-000001967.jpg,,,,,
/home/ubuntu/tools_data/data/images/d4-VN5A6_Ac-000002213.jpg,,,,,
/home/ubuntu/tools_data/data/images/d4-VN5A6_Ac-000002459.jpg,663,400,1166,709,forceps
/home/ubuntu/tools_data/data/images/d4-VN5A6_Ac-000002705.jpg,69,35,591,356,forceps
/home/ubuntu/tools_data/data/images/d4-VN5A6_Ac-000002951.jpg,691,100,963,712,needledriver
/home/ubuntu/tools_data/data/images/d4-VN5A6_Ac-000002951.jpg,596,0,782,131,needledriver
/home/ubuntu/tools_data/data/images/dLap-hcBxc0-000000455.jpg,,,,,
/home/ubuntu/tools_data/data/images/dLap-hcBxc0-000000607.jpg,,,,,
/home/ubuntu/tools_data/data/images/dLap-hcBxc0-000000759.jpg,,,,,
/home/ubuntu/tools_data/data/images/dLap-hcBxc0-000000911.jpg,,,,,
/home/ubuntu/tools_data/data/images/dLap-hcBxc0-000001063.jpg,,,,,
/home/ubuntu/tools_data/data/images/dLap-hcBxc0-000001215.jpg,,,,,
/home/ubuntu/tools_data/data/images/dLap-hcBxc0-000001367.jpg,,,,,
/home/ubuntu/tools_data/data/images/dLap-hcBxc0-000001519.jpg,,,,,
/home/ubuntu/tools_data/data/images/dLap-hcBxc0-000001671.jpg,,,,,
/home/ubuntu/tools_data/data/images/dLap-hcBxc0-000001823.jpg,,,,,
/home/ubuntu/tools_data/data/images/dqVauLWgZ5k-000000869.jpg,515,270,672,641,bovie
/home/ubuntu/tools_data/data/images/dqVauLWgZ5k-000001159.jpg,352,259,717,712,bovie
/home/ubuntu/tools_data/data/images/dqVauLWgZ5k-000001449.jpg,,,,,
/home/ubuntu/tools_data/data/images/dqVauLWgZ5k-000001739.jpg,,,,,
/home/ubuntu/tools_data/data/images/dqVauLWgZ5k-000002029.jpg,,,,,
/home/ubuntu/tools_data/data/images/dqVauLWgZ5k-000002319.jpg,,,,,
/home/ubuntu/tools_data/data/images/dqVauLWgZ5k-000002609.jpg,,,,,
/home/ubuntu/tools_data/data/images/dqVauLWgZ5k-000002899.jpg,570,200,726,712,needledriver
/home/ubuntu/tools_data/data/images/dqVauLWgZ5k-000003189.jpg,,,,,
/home/ubuntu/tools_data/data/images/dqVauLWgZ5k-000003479.jpg,0,73,691,240,forceps
/home/ubuntu/tools_data/data/images/e12tIDPDfwU-000001031.jpg,,,,,
/home/ubuntu/tools_data/data/images/e12tIDPDfwU-000001375.jpg,,,,,
/home/ubuntu/tools_data/data/images/e12tIDPDfwU-000001719.jpg,,,,,
/home/ubuntu/tools_data/data/images/e12tIDPDfwU-000002063.jpg,,,,,
/home/ubuntu/tools_data/data/images/e12tIDPDfwU-000002407.jpg,199,38,327,177,needledriver
/home/ubuntu/tools_data/data/images/e12tIDPDfwU-000002407.jpg,338,40,413,137,forceps
/home/ubuntu/tools_data/data/images/e12tIDPDfwU-000002751.jpg,,,,,
/home/ubuntu/tools_data/data/images/e12tIDPDfwU-000003095.jpg,94,40,161,164,needledriver
/home/ubuntu/tools_data/data/images/e12tIDPDfwU-000003095.jpg,249,40,309,164,forceps
/home/ubuntu/tools_data/data/images/e12tIDPDfwU-000003439.jpg,221,40,275,170,forceps
/home/ubuntu/tools_data/data/images/e12tIDPDfwU-000003439.jpg,75,38,171,207,needledriver
/home/ubuntu/tools_data/data/images/e12tIDPDfwU-000003783.jpg,,,,,
/home/ubuntu/tools_data/data/images/e12tIDPDfwU-000004127.jpg,0,112,123,168,needledriver
/home/ubuntu/tools_data/data/images/e12tIDPDfwU-000004127.jpg,109,40,183,164,forceps
/home/ubuntu/tools_data/data/images/eYrOeMtk0ng-000003182.jpg,0,83,225,138,forceps
/home/ubuntu/tools_data/data/images/eYrOeMtk0ng-000004243.jpg,,,,,
/home/ubuntu/tools_data/data/images/eYrOeMtk0ng-000005304.jpg,0,37,202,146,forceps
/home/ubuntu/tools_data/data/images/eYrOeMtk0ng-000005304.jpg,252,135,534,244,forceps
/home/ubuntu/tools_data/data/images/eYrOeMtk0ng-000006365.jpg,276,125,357,357,needledriver
/home/ubuntu/tools_data/data/images/eYrOeMtk0ng-000006365.jpg,7,61,283,144,forceps
/home/ubuntu/tools_data/data/images/eYrOeMtk0ng-000007426.jpg,86,16,109,280,forceps
/home/ubuntu/tools_data/data/images/eYrOeMtk0ng-000008487.jpg,0,42,295,81,forceps
/home/ubuntu/tools_data/data/images/eYrOeMtk0ng-000008487.jpg,290,117,347,357,needledriver
/home/ubuntu/tools_data/data/images/eYrOeMtk0ng-000009548.jpg,,,,,
/home/ubuntu/tools_data/data/images/eYrOeMtk0ng-000010609.jpg,,,,,
/home/ubuntu/tools_data/data/images/eYrOeMtk0ng-000011670.jpg,7,211,246,348,forceps
/home/ubuntu/tools_data/data/images/eYrOeMtk0ng-000011670.jpg,237,199,266,357,needledriver
/home/ubuntu/tools_data/data/images/eYrOeMtk0ng-000011670.jpg,140,107,268,167,forceps
/home/ubuntu/tools_data/data/images/eYrOeMtk0ng-000012731.jpg,144,131,190,357,needledriver
/home/ubuntu/tools_data/data/images/eYrOeMtk0ng-000012731.jpg,4,3,85,216,forceps
/home/ubuntu/tools_data/data/images/fHZ_0htxQ4k-000002708.jpg,,,,,
/home/ubuntu/tools_data/data/images/fHZ_0htxQ4k-000003611.jpg,128,362,436,632,forceps
/home/ubuntu/tools_data/data/images/fHZ_0htxQ4k-000004514.jpg,203,87,449,249,forceps
/home/ubuntu/tools_data/data/images/fHZ_0htxQ4k-000004514.jpg,401,331,504,637,needledriver
/home/ubuntu/tools_data/data/images/fHZ_0htxQ4k-000005417.jpg,,,,,
/home/ubuntu/tools_data/data/images/fHZ_0htxQ4k-000006320.jpg,400,309,499,629,needledriver
/home/ubuntu/tools_data/data/images/fHZ_0htxQ4k-000007223.jpg,154,88,382,246,forceps
/home/ubuntu/tools_data/data/images/fHZ_0htxQ4k-000007223.jpg,400,273,541,629,needledriver
/home/ubuntu/tools_data/data/images/fHZ_0htxQ4k-000008126.jpg,382,88,503,261,forceps
/home/ubuntu/tools_data/data/images/fHZ_0htxQ4k-000009029.jpg,425,253,507,633,needledriver
/home/ubuntu/tools_data/data/images/fHZ_0htxQ4k-000009932.jpg,0,234,373,322,forceps
/home/ubuntu/tools_data/data/images/fHZ_0htxQ4k-000009932.jpg,219,283,438,561,forceps
/home/ubuntu/tools_data/data/images/fHZ_0htxQ4k-000010835.jpg,0,352,358,397,forceps
/home/ubuntu/tools_data/data/images/fHZ_0htxQ4k-000010835.jpg,544,352,687,627,forceps
/home/ubuntu/tools_data/data/images/2ekkzoZ_uns-000001904.jpg,,,,,
/home/ubuntu/tools_data/data/images/2ekkzoZ_uns-000002539.jpg,0,0,53,40,needledriver
/home/ubuntu/tools_data/data/images/2ekkzoZ_uns-000002539.jpg,147,30,235,210,forceps
/home/ubuntu/tools_data/data/images/2ekkzoZ_uns-000003174.jpg,157,0,251,173,forceps
/home/ubuntu/tools_data/data/images/2ekkzoZ_uns-000003174.jpg,1,145,138,173,needledriver
/home/ubuntu/tools_data/data/images/2ekkzoZ_uns-000003809.jpg,,,,,
/home/ubuntu/tools_data/data/images/2ekkzoZ_uns-000004444.jpg,,,,,
/home/ubuntu/tools_data/data/images/2ekkzoZ_uns-000005079.jpg,,,,,
/home/ubuntu/tools_data/data/images/2ekkzoZ_uns-000005714.jpg,31,94,131,158,needledriver
/home/ubuntu/tools_data/data/images/2ekkzoZ_uns-000006349.jpg,,,,,
/home/ubuntu/tools_data/data/images/2ekkzoZ_uns-000006984.jpg,95,0,162,115,forceps
/home/ubuntu/tools_data/data/images/2ekkzoZ_uns-000007619.jpg,0,89,139,238,needledriver
/home/ubuntu/tools_data/data/images/3Fx1EiO5iRY-000002048.jpg,562,103,942,483,bovie
/home/ubuntu/tools_data/data/images/3Fx1EiO5iRY-000002731.jpg,638,365,1229,421,bovie
/home/ubuntu/tools_data/data/images/3Fx1EiO5iRY-000002731.jpg,398,8,602,368,needledriver
/home/ubuntu/tools_data/data/images/3Fx1EiO5iRY-000003414.jpg,525,247,1179,462,bovie
/home/ubuntu/tools_data/data/images/3Fx1EiO5iRY-000003414.jpg,623,0,862,361,needledriver
/home/ubuntu/tools_data/data/images/3Fx1EiO5iRY-000003414.jpg,570,0,671,328,needledriver
/home/ubuntu/tools_data/data/images/3Fx1EiO5iRY-000004097.jpg,583,339,945,555,bovie
/home/ubuntu/tools_data/data/images/3Fx1EiO5iRY-000004097.jpg,426,284,583,353,forceps
/home/ubuntu/tools_data/data/images/3Fx1EiO5iRY-000004097.jpg,184,52,417,270,needledriver
/home/ubuntu/tools_data/data/images/3Fx1EiO5iRY-000004097.jpg,282,179,386,277,needledriver
/home/ubuntu/tools_data/data/images/3Fx1EiO5iRY-000004780.jpg,433,435,604,690,needledriver
