../data/new_annotations/train/0oxhRpSq850-000000905.jpg,440,439,649,712,bovie
../data/new_annotations/train/0oxhRpSq850-000000905.jpg,460,0,637,435,forceps
../data/new_annotations/train/0oxhRpSq850-000000905.jpg,120,588,610,712,hand
../data/new_annotations/train/0oxhRpSq850-000000905.jpg,0,0,236,424,hand
../data/new_annotations/train/0oxhRpSq850-000000905.jpg,292,0,616,144,hand
../data/new_annotations/train/0oxhRpSq850-000001207.jpg,671,319,1267,503,bovie
../data/new_annotations/train/0oxhRpSq850-000001207.jpg,626,271,1166,707,hand
../data/new_annotations/train/0oxhRpSq850-000001207.jpg,0,131,372,708,hand
../data/new_annotations/train/0oxhRpSq850-000001207.jpg,135,387,680,708,needledriver
../data/new_annotations/train/0oxhRpSq850-000001509.jpg,575,262,770,707,bovie
../data/new_annotations/train/0oxhRpSq850-000001509.jpg,247,347,887,708,hand
../data/new_annotations/train/0oxhRpSq850-000001509.jpg,1,1,461,320,hand
../data/new_annotations/train/0oxhRpSq850-000001509.jpg,0,25,672,228,needledriver
../data/new_annotations/train/0oxhRpSq850-000001811.jpg,0,280,685,662,bovie
../data/new_annotations/train/0oxhRpSq850-000001811.jpg,0,280,692,707,hand
../data/new_annotations/train/0oxhRpSq850-000001811.jpg,340,1,736,102,hand
../data/new_annotations/train/0oxhRpSq850-000001811.jpg,796,280,1160,718,needledriver
../data/new_annotations/train/0oxhRpSq850-000001811.jpg,616,0,761,291,forceps
../data/new_annotations/train/0oxhRpSq850-000002113.jpg,344,514,964,707,hand
../data/new_annotations/train/0oxhRpSq850-000002113.jpg,1,0,261,404,hand
../data/new_annotations/train/0oxhRpSq850-000002113.jpg,5,102,654,406,needledriver
../data/new_annotations/train/0oxhRpSq850-000002717.jpg,407,1,644,313,forceps
../data/new_annotations/train/0oxhRpSq850-000002717.jpg,55,472,665,720,needledriver
../data/new_annotations/train/0oxhRpSq850-000003019.jpg,0,191,767,507,needledriver
../data/new_annotations/train/0oxhRpSq850-000003019.jpg,0,360,250,708,hand
../data/new_annotations/train/0oxhRpSq850-000003321.jpg,0,80,578,640,needledriver
../data/new_annotations/train/0oxhRpSq850-000003321.jpg,1130,179,1268,650,hand
../data/new_annotations/train/0oxhRpSq850-000003623.jpg,,,,,
../data/new_annotations/train/0VMxXsqmxYg-000000272.jpg,70,197,477,267,hand
../data/new_annotations/train/0VMxXsqmxYg-000000272.jpg,93,0,348,77,hand
../data/new_annotations/train/0VMxXsqmxYg-000000363.jpg,55,213,203,267,hand
