../data/new_annotations/train/-3gFrKiC99I-000002399.jpg,1,477,357,719,hand
../data/new_annotations/train/-3gFrKiC99I-000002399.jpg,166,1,943,716,hand
../data/new_annotations/train/-3gFrKiC99I-000002399.jpg,682,1,1278,439,hand
../data/new_annotations/train/-3gFrKiC99I-000003199.jpg,242,1,478,383,forceps
../data/new_annotations/train/-3gFrKiC99I-000003199.jpg,0,406,565,711,hand
../data/new_annotations/train/-3gFrKiC99I-000003199.jpg,0,1,405,235,hand
../data/new_annotations/train/-3gFrKiC99I-000003199.jpg,495,1,1099,385,hand
../data/new_annotations/train/-3gFrKiC99I-000003199.jpg,640,632,1168,720,hand
../data/new_annotations/train/-3gFrKiC99I-000003199.jpg,261,469,454,619,forceps
../data/new_annotations/train/-3gFrKiC99I-000004799.jpg,470,403,642,534,bovie
../data/new_annotations/train/-3gFrKiC99I-000004799.jpg,134,367,711,712,hand
../data/new_annotations/train/-3gFrKiC99I-000004799.jpg,384,0,807,399,hand
../data/new_annotations/train/-3gFrKiC99I-000004799.jpg,808,0,1116,111,hand
../data/new_annotations/train/-3gFrKiC99I-000004799.jpg,610,545,970,712,hand
../data/new_annotations/train/-3gFrKiC99I-000004799.jpg,879,142,1054,314,needledriver
../data/new_annotations/train/-3gFrKiC99I-000004799.jpg,895,94,1202,375,needledriver
../data/new_annotations/train/-3gFrKiC99I-000004799.jpg,1056,243,1280,326,needledriver
../data/new_annotations/train/-3gFrKiC99I-000004799.jpg,1010,92,1182,659,forceps
../data/new_annotations/train/-3gFrKiC99I-000005599.jpg,332,83,532,578,forceps
../data/new_annotations/train/-3gFrKiC99I-000005599.jpg,522,541,743,674,bovie
../data/new_annotations/train/-3gFrKiC99I-000005599.jpg,0,0,550,453,hand
../data/new_annotations/train/-3gFrKiC99I-000005599.jpg,372,449,1003,712,hand
../data/new_annotations/train/-3gFrKiC99I-000006399.jpg,1059,1,1271,151,hand
../data/new_annotations/train/-3gFrKiC99I-000006399.jpg,171,665,430,720,hand
../data/new_annotations/train/-3gFrKiC99I-000006399.jpg,180,1,644,426,hand
../data/new_annotations/train/-3gFrKiC99I-000007199.jpg,325,520,425,712,needledriver
../data/new_annotations/train/-3gFrKiC99I-000007199.jpg,0,4,397,493,forceps
../data/new_annotations/train/-3gFrKiC99I-000007199.jpg,5,3,272,341,hand
../data/new_annotations/train/-3gFrKiC99I-000007199.jpg,409,0,1032,367,hand
../data/new_annotations/train/-3gFrKiC99I-000007999.jpg,1,1,504,712,needledriver
../data/new_annotations/train/-3gFrKiC99I-000007999.jpg,464,0,1072,534,hand
../data/new_annotations/train/-3gFrKiC99I-000007999.jpg,1032,0,1279,233,forceps
